step,H_B_biased,H_A_biased,S_B_biased,S_A_biased,H_Gini_biased,S_Gini_biased,H_B_unbiased,H_A_unbiased,S_B_unbiased,S_A_unbiased,H_Gini_unbiased,S_Gini_unbiased
1639,8.266145833333244,63.463118811881365,46.43325000000001,190.27656250000126,-0.7931205611242181,-0.004291907702348075,8.818749999999886,67.66912128712914,155.32249999999993,170.22625000000062,-0.7997502685389469,-0.008088943798188928
1640,8.269791666666576,63.49733910891106,46.493500000000004,190.3774375000013,-0.7932112630722237,-0.004330786571712843,8.775781249999884,67.71806930693111,155.36499999999995,170.3361875000006,-0.7998041844004984,-0.00805940366417395
1641,8.270572916666579,63.532735148515016,46.46575,190.5000000000013,-0.7935893459102407,-0.004286273877403404,8.792187499999883,67.752908415842,155.39924999999997,170.4481875000006,-0.8001169243050792,-0.008012499223595069
1642,8.277083333333245,63.565160891089285,46.450250000000004,190.62031250000132,-0.7933433158923041,-0.0043108517223032945,8.733593749999883,67.8045173267331,155.46649999999994,170.5515625000006,-0.7999570160229137,-0.008009151992827751
1643,8.269010416666577,63.60266089108929,46.5025,190.7228125000013,-0.7931788401354534,-0.004298173941916873,8.78385416666655,67.83087871287171,155.61824999999996,170.63393750000066,-0.7999581799611845,-0.008005360590058649
1644,8.263802083333244,63.64096534653484,46.578500000000005,190.8198750000013,-0.7932025159148878,-0.004229721444994494,8.743749999999885,67.87926980198063,155.72174999999996,170.72906250000065,-0.8001177699346783,-0.00804624879864735
1645,8.23906249999991,63.684282178218,46.652,190.9166250000013,-0.7931277489309736,-0.00420286189936475,8.73619791666655,67.91974009901034,155.86624999999992,170.81356250000061,-0.8000365510595631,-0.008081599424635686
1646,8.23593749999991,63.72314356435661,46.66375,191.0287500000013,-0.7936300217073454,-0.004229380549256317,8.729947916666552,67.96021039604004,155.94299999999996,170.9151875000006,-0.7999702003958468,-0.008054180469060519
1647,8.232291666666576,63.760210396039774,46.640750000000004,191.1501250000013,-0.7936450812964903,-0.004195766210113602,8.745572916666552,67.99585396039649,156.04674999999995,171.00962500000063,-0.8001496208040328,-0.008092248524777723
1648,8.276822916666577,63.78521039603979,46.6655,191.25925000000134,-0.7937502776334736,-0.004214706742926529,8.715364583333217,68.04152227722817,156.13449999999997,171.10793750000062,-0.8003680541703693,-0.008121488490645479
1649,8.275260416666576,63.82221534653483,46.71500000000001,191.36243750000133,-0.7937544076813701,-0.0042024172127642576,8.74088541666655,68.07456683168361,156.20649999999995,171.21131250000064,-0.8005586565518489,-0.00813366612102049
1650,8.265364583333243,63.86113861386157,46.741500000000016,191.47225000000137,-0.7936226893916271,-0.004203099379115595,8.733333333333217,68.1150371287133,156.28674999999998,171.31250000000065,-0.800527971171015,-0.008120515978654538
1651,8.283593749999909,63.89356435643582,46.70250000000001,191.59731250000135,-0.7939509376330088,-0.004239464211757664,8.74947916666655,68.15030940594103,156.41074999999998,171.40181250000066,-0.8005302888254311,-0.008066814486151201
1652,8.279427083333244,63.93081683168336,46.68975000000001,191.71662500000136,-0.7941618716047784,-0.004267539429511324,8.732812499999884,68.19319306930738,156.53775,171.49043750000064,-0.8006452116005159,-0.008058829708504342
1653,8.260677083333244,63.970606435643745,46.68875,191.83218750000134,-0.7942678251990196,-0.004294192999536671,8.696874999999883,68.24059405940639,156.59775,171.59543750000063,-0.8008654674853308,-0.008063374020364718
1654,8.244270833333244,64.01027227722791,46.74700000000001,191.93431250000137,-0.7943870302345851,-0.004319366979779433,8.746093749999883,68.26639851485194,156.61099999999996,171.71312500000064,-0.8009688151517047,-0.008055177847055658
1655,8.24999999999991,64.04591584158436,46.75550000000001,192.0480625000014,-0.7944059570885648,-0.004339621926682267,8.742708333333217,68.30606435643608,156.62775,171.82987500000064,-0.8009114672260752,-0.008066611538813594
1656,8.297916666666575,64.07147277227743,46.78750000000001,192.15650000000136,-0.794233617612972,-0.00434487716968185,8.741927083333216,68.3455445544559,156.77824999999996,171.91262500000062,-0.8011659200568028,-0.00808988724625972
1657,8.305729166666577,64.1072400990101,46.7685,192.27687500000135,-0.794298145274648,-0.00433133558285868,8.72838541666655,68.38638613861431,156.87474999999998,172.00893750000066,-0.801288907127008,-0.00812965604049189
1658,8.301302083333242,64.1463490099012,46.8235,192.37825000000134,-0.7942730518623643,-0.004405806612837204,8.732031249999883,68.42345297029749,156.99449999999996,172.09993750000066,-0.8011026469953175,-0.00809600476345804
1659,8.310677083333244,64.18162128712892,46.88250000000001,192.47893750000136,-0.7944673927684183,-0.004367095087434808,8.758333333333217,68.4556930693074,157.08774999999997,172.19693750000064,-0.801238859314525,-0.008134860271990426
1660,8.294010416666575,64.22320544554476,46.84000000000002,192.60631250000137,-0.7946556330022763,-0.004351439908891695,8.79322916666655,68.48576732673313,157.13574999999997,172.30406250000067,-0.8011712728497105,-0.008136452977011939
1661,8.329947916666576,64.25105198019823,46.94225,192.6957500000014,-0.7948404105826141,-0.004385034735078017,8.79088541666655,68.525804455446,157.17949999999996,172.41343750000067,-0.8011092203019131,-0.00809960830541319
1662,8.32031249999991,64.28960396039624,46.95475000000001,192.80918750000134,-0.7947945922474274,-0.004396589612578963,8.74244791666655,68.5767945544559,157.259,172.51387500000067,-0.8012033278097586,-0.008034886396963637
1663,8.37031249999991,64.31454207920812,46.982000000000006,192.91881250000137,-0.7947518299711168,-0.004434009012929883,8.77682291666655,68.60810643564402,157.31399999999996,172.62050000000067,-0.8010301616757587,-0.008011334389405034
1664,8.323697916666575,64.36287128712893,46.96650000000002,193.0387500000014,-0.7950928258215232,-0.004463088198759732,8.829687499999883,68.6356435643569,157.37199999999996,172.72662500000067,-0.8012660048746459,-0.008025050145677412
1665,8.33203124999991,64.39696782178238,47.03525000000001,193.13718750000137,-0.7949933892695686,-0.004466276184015747,8.804427083333216,68.68310643564402,157.52899999999997,172.80806250000066,-0.8014253861057904,-0.00798948128817144
1666,8.33906249999991,64.4314975247527,47.03250000000002,193.25356250000144,-0.7953158436875455,-0.004473095131467086,8.798958333333216,68.72400990099057,157.62824999999998,172.9043750000007,-0.8013708850649471,-0.007957707618789986
1667,8.331770833333241,64.47004950495071,47.019500000000015,193.37281250000137,-0.7953533976514001,-0.004501131916919318,8.809114583333216,68.76188118811926,157.74749999999997,172.99475000000064,-0.8012662641405981,-0.008010762874877996
1668,8.302083333333242,64.51398514851506,47.009750000000025,193.49106250000142,-0.7954788361413471,-0.004531999490849142,8.783854166666549,68.8093440594064,157.83674999999997,173.0940625000007,-0.8015764404650857,-0.00800207036354422
1669,8.348958333333242,64.53929455445567,47.07675000000001,193.58993750000138,-0.7954830690734577,-0.004544365267431363,8.811979166666548,68.84207920792126,157.90449999999998,173.19650000000067,-0.8015251708501799,-0.008006015701362642
1670,8.336979166666575,64.57970297029726,47.039000000000016,193.7152500000014,-0.7956257012221792,-0.0045532427910943,8.798958333333216,68.88434405940642,158.04174999999998,173.28250000000065,-0.8016170957287955,-0.007975565595310256
1671,8.320833333333242,64.62073019802004,47.06225000000002,193.8248750000014,-0.7957827369420675,-0.004578296747143644,8.822395833333216,68.9188737623767,158.17849999999999,173.36806250000066,-0.80167367008044,-0.008033849703062002
1672,8.339843749999908,64.65321782178242,47.143500000000024,193.92106250000143,-0.7956949748379748,-0.0045610774855373935,8.790885416666548,68.96745049504997,158.3335,173.45068750000067,-0.8020801975317703,-0.008065668342357266
1673,8.329947916666576,64.69164603960421,47.19825000000002,194.02387500000142,-0.795949141640464,-0.00457697890333843,8.79791666666655,69.00618811881235,158.418,173.5498750000007,-0.8021736224502259,-0.008056972206176887
1674,8.308854166666576,64.73230198019826,47.217500000000015,194.13531250000145,-0.7958682396704976,-0.004537665153784862,8.752343749999882,69.05860148514898,158.47975,173.6548750000007,-0.8023710660092792,-0.008050375586428017
1675,8.322916666666575,64.76485148514875,47.326500000000024,194.22350000000145,-0.7959018608144218,-0.004528319788212506,8.803906249999882,69.08681930693118,158.50449999999998,173.7691250000007,-0.8024215457509267,-0.008011056361376393
1676,8.318229166666574,64.80142326732698,47.312000000000026,194.34337500000146,-0.795809489191789,-0.004533314821226281,8.799999999999882,69.12821782178267,158.61774999999997,173.86162500000069,-0.8025923074383298,-0.007949575368597871
1677,8.311979166666575,64.83935643564381,47.30675000000003,194.46193750000148,-0.795993515923546,-0.004512288607770264,8.777604166666547,69.17431930693118,158.6685,173.96875000000068,-0.802605973359689,-0.007934369637122088
1678,8.282291666666575,64.88248762376261,47.34750000000002,194.56737500000145,-0.7962630382160619,-0.00452626762772617,8.806249999999883,69.2076113861391,158.79274999999998,174.0575625000007,-0.802626600943754,-0.007944671371413426
1679,8.325260416666575,64.9090346534656,47.36925000000003,194.67718750000145,-0.7963321637821879,-0.004520327983556559,8.820312499999881,69.24399752475297,158.88424999999998,174.15406250000072,-0.8027094005046642,-0.007939324699401172
1680,8.33124999999991,64.94319306930718,47.429500000000026,194.77787500000144,-0.7963138494314268,-0.00453129155117582,8.865364583333216,69.2727722772282,158.926,174.2640000000007,-0.8026655582921786,-0.007922543055811948
1681,8.326562499999907,64.98044554455473,47.48325000000003,194.88025000000147,-0.796539876790341,-0.004519009878123796,8.886979166666547,69.30804455445595,159.0125,174.36256250000068,-0.8028667774558494,-0.007885043015589472
1682,8.340885416666575,65.01262376237649,47.516000000000034,194.9886250000015,-0.7965317919368824,-0.004538879331650352,8.902083333333215,69.34529702970349,159.14525,174.4501250000007,-0.8029271062448724,-0.007878348629420266
1683,8.314322916666574,65.05600247524778,47.51875000000002,195.10381250000148,-0.7966085141502492,-0.0045376180347713405,8.844531249999882,69.40012376237672,159.13524999999998,174.5727500000007,-0.8028195196063275,-0.007847496359016316
1684,8.325781249999908,65.09034653465373,47.53025000000003,195.2165625000015,-0.7966406750683485,-0.004500381158057066,8.845052083333215,69.44084158415893,159.16025,174.68656250000072,-0.802984989996794,-0.007884565509178508
1685,8.32473958333324,65.12914603960424,47.56225000000004,195.3242500000015,-0.7968290863420698,-0.004477241612493823,8.796614583333215,69.49164603960446,159.22549999999998,174.79037500000072,-0.8032566184632333,-0.007918761875471077
1686,8.344791666666575,65.16169554455473,47.57575000000003,195.4359375000015,-0.7971586004237592,-0.004486481084793476,8.820312499999881,69.52580445544604,159.37125,174.87418750000074,-0.8033065874839219,-0.007864580762119468
1687,8.315624999999907,65.20451732673294,47.60750000000004,195.54362500000153,-0.797013341015462,-0.004495665729071471,8.826822916666549,69.56336633663416,159.44325,174.97781250000074,-0.8032964101381765,-0.007839651738601534
1688,8.315624999999907,65.24096534653492,47.706750000000035,195.6358750000015,-0.7971195211677892,-0.004506781087991711,8.818489583333214,69.60451732673319,159.55625,175.0704375000007,-0.8035021352030631,-0.007788724155015282
1689,8.32708333333324,65.27419554455473,47.67450000000002,195.76112500000147,-0.7970830814486868,-0.004472174405545563,8.841666666666548,69.63818069306983,159.58575000000002,175.18368750000073,-0.8036620186232301,-0.007768278507835186
1690,8.317447916666573,65.31268564356465,47.66150000000003,195.88031250000154,-0.7970067620508549,-0.004448749237156799,8.837760416666548,69.67920792079259,159.78625000000002,175.25375000000074,-0.803767439284181,-0.007743360764171796
1691,8.360416666666575,65.3394801980201,47.69275000000003,195.98893750000153,-0.7972013033208051,-0.004467500392293643,8.83828124999988,69.7180074257431,159.81300000000002,175.36762500000074,-0.8037195682855701,-0.007765546710229592
1692,8.346874999999907,65.37939356435672,47.69225000000003,196.10593750000152,-0.7972618904575975,-0.004449302441006317,8.840364583333214,69.75674504950547,159.883,175.47056250000074,-0.8036812264040487,-0.007779201325419037
1693,8.329947916666574,65.42085396039633,47.76350000000004,196.20350000000153,-0.7972267983121402,-0.004494664160393936,8.819010416666549,69.8016089108916,159.96550000000002,175.57037500000072,-0.8038390454435552,-0.007778395575745706
1694,8.350260416666574,65.45346534653495,47.76050000000003,196.32168750000156,-0.7975277630706042,-0.004470596205677886,8.788802083333215,69.84789603960448,160.08975,175.66025000000073,-0.804065033191658,-0.007825580721447557
1695,8.331249999999907,65.49535891089138,47.78750000000003,196.43162500000156,-0.797848901363451,-0.004474573612441299,8.790364583333213,69.88558168316884,160.27175,175.7361875000007,-0.8038460810966532,-0.007764698369412548
1696,8.338281249999907,65.52834158415871,47.80950000000003,196.54262500000158,-0.7978968378222083,-0.004457399458021114,8.82109374999988,69.9167079207926,160.37675000000002,175.83043750000073,-0.8038094686296732,-0.00780498981994298
1697,8.345052083333242,65.56342821782209,47.75525000000003,196.67312500000156,-0.7979376803627894,-0.004410639701527677,8.840104166666547,69.95160891089162,160.56275000000002,175.90450000000072,-0.8038239837370476,-0.007715018675201936
1698,8.309635416666573,65.60841584158446,47.797500000000035,196.77856250000158,-0.7981653380836384,-0.004376531262136899,8.848697916666547,69.98935643564411,160.72500000000002,175.98406250000073,-0.8038344417673059,-0.007735418494815157
1699,8.300260416666573,65.64597772277259,47.884000000000036,196.87356250000158,-0.7981866740733174,-0.004297122740507591,8.840104166666547,70.03025990099064,160.77825,176.09218750000073,-0.8038293586757465,-0.007758575710255054
1700,8.321354166666573,65.67605198019832,47.95950000000004,196.97031250000157,-0.7983149255588035,-0.0042653685824726485,8.84765624999988,70.06850247524807,160.81225000000003,176.20387500000072,-0.8041730096151735,-0.007689011673897906
1701,8.298697916666574,65.71695544554487,48.031250000000036,197.06787500000158,-0.7982345191721402,-0.004271165107373382,8.849739583333212,70.10779702970352,160.90225000000004,176.30212500000073,-0.8043364650684522,-0.0076742386871425095
1702,8.306249999999908,65.75123762376269,48.07625000000004,197.17250000000158,-0.7985684215431538,-0.004274434317828219,8.821614583333213,70.15389851485203,161.04575000000003,176.38675000000075,-0.804377527703029,-0.007632311573112051
1703,8.325520833333242,65.78279702970327,48.11725000000004,197.2802500000016,-0.798322991360891,-0.004245035836573849,8.879166666666547,70.1794554455451,161.14025000000004,176.48387500000078,-0.8044806513633019,-0.007657214637821487
1704,8.317708333333242,65.82178217821814,48.11900000000005,197.39668750000158,-0.798400331319256,-0.00430676657645048,8.913802083333215,70.21089108910945,161.16250000000002,176.59862500000077,-0.8045191198601721,-0.007698158161365843
1705,8.31458333333324,65.86008663366368,48.15900000000004,197.5030000000016,-0.7985409942466324,-0.004228871853118761,8.908333333333212,70.25160891089165,161.23475000000002,176.70112500000076,-0.804623078409613,-0.00775422208730772
1706,8.332031249999906,65.89405940594092,48.12100000000004,197.62887500000159,-0.7986930431246799,-0.004243317575612837,8.892447916666546,70.29548267326787,161.31525000000005,176.80087500000073,-0.8046226538771204,-0.007781502270388535
1707,8.308072916666573,65.93861386138647,48.09200000000004,197.7519375000016,-0.7989523973754231,-0.004285171250498439,8.877343749999879,70.33904702970352,161.40725000000003,176.89800000000076,-0.8048532681111917,-0.007798592317542317
1708,8.317968749999906,65.97388613861418,48.13500000000003,197.8571875000016,-0.7986747515433801,-0.00424678903180421,8.85234374999988,70.3840346534659,161.49100000000004,176.99737500000074,-0.8050052659256186,-0.00772245438511846
1709,8.28880208333324,66.01899752475282,48.100000000000044,197.98243750000162,-0.7988218979590376,-0.004287064981925273,8.864322916666547,70.42017326732729,161.51650000000004,177.11118750000074,-0.805199821420804,-0.0077586247375961035
1710,8.314843749999905,66.050866336634,48.069000000000045,198.10693750000158,-0.7988520814401049,-0.004254320584821268,8.829947916666546,70.46615099009956,161.58275000000006,177.21456250000077,-0.8054356980829614,-0.007760473426688336
1711,8.314583333333239,66.08805693069338,48.05050000000005,198.2276250000016,-0.7989094967683775,-0.004332490448427961,8.824479166666547,70.50519801980255,161.63525000000004,177.3210000000008,-0.8053530372895835,-0.0077541713827086
1712,8.297916666666573,66.12995049504985,48.002000000000045,198.3565000000016,-0.7989429380913119,-0.0042918383985325265,8.847656249999881,70.53811881188174,161.73800000000003,177.41625000000076,-0.8052707465300735,-0.0077336097649423315
1713,8.299479166666574,66.1672648514855,48.03125000000006,198.46487500000163,-0.7990689040288532,-0.004277499337058168,8.849479166666546,70.57642326732731,161.84400000000005,177.51025000000075,-0.8052742539998007,-0.007745127224347288
1714,8.270052083333239,66.21126237623797,48.08450000000004,198.56693750000161,-0.7990421650112444,-0.004246343646616296,8.84374999999988,70.6171410891095,161.92300000000003,177.61175000000077,-0.8055023410116161,-0.007805369281382914
1715,8.307812499999905,66.2402846534657,48.13475000000005,198.6698125000016,-0.799419529729806,-0.004248708493214913,8.81406249999988,70.6618811881194,162.07175000000007,177.69481250000078,-0.8055218840527973,-0.007778613130992573
1716,8.30052083333324,66.27877475247558,48.145250000000054,198.7836875000016,-0.7994159346074471,-0.004263193126838566,8.83515624999988,70.69467821782236,162.13500000000005,177.79918750000078,-0.8054801148124788,-0.007780606997283702
1717,8.278124999999905,66.31986386138648,48.16575000000005,198.89381250000162,-0.7995753490884173,-0.0042811304061322174,8.834895833333213,70.73434405940651,162.17700000000005,177.90950000000078,-0.8056605251688023,-0.007820108089240812
1718,8.298697916666573,66.3521039603964,48.203500000000055,198.99975000000165,-0.7997044257990804,-0.004253324291269465,8.839322916666545,70.77165841584218,162.27125000000004,178.00731250000078,-0.8053714823970216,-0.007872125201804208
1719,8.272135416666572,66.39573019802016,48.152000000000044,199.1286875000016,-0.8000500778477834,-0.004235076880912459,8.857812499999879,70.80761138613921,162.30800000000005,178.11831250000077,-0.8057052297233676,-0.007865311327832015
1720,8.260156249999907,66.43360148514887,48.20825000000005,199.23031250000165,-0.8003448130167242,-0.004227938736016683,8.851302083333213,70.84888613861445,162.38750000000005,178.21837500000078,-0.8058372284667104,-0.007935176764416563
1721,8.312760416666572,66.4553836633667,48.189250000000044,199.35106250000163,-0.8001302331259524,-0.004132617504747197,8.79453124999988,70.9016707920798,162.44875000000005,178.32275000000078,-0.8057933604738144,-0.007963896665647525
1722,8.295052083333239,66.49548267326769,48.25150000000005,199.45125000000166,-0.8003885558829409,-0.0040884672004771125,8.834374999999879,70.9322400990105,162.53725000000006,178.4210000000008,-0.805907782990694,-0.007953882795013226
1723,8.280729166666573,66.53415841584196,48.273500000000055,199.5615000000017,-0.8004668018681321,-0.004098877521427957,8.852083333333212,70.96769801980258,162.63675000000006,178.51618750000083,-0.8058423049888672,-0.008012772876514996
1724,8.264062499999905,66.57301980198056,48.32050000000006,199.66550000000163,-0.8003539448189462,-0.004072358933036311,8.830989583333212,71.01188118811943,162.76050000000006,178.60543750000076,-0.8056999800247693,-0.008013105742848792
1725,8.294531249999906,66.60055693069344,48.29900000000005,199.7865000000017,-0.8004312084655426,-0.004087397412221972,8.819531249999878,71.05396039604021,162.87075000000007,178.6976875000008,-0.8060570861662212,-0.008041385830414147
1726,8.286458333333238,66.63681930693106,48.26800000000006,199.9106250000017,-0.8006824184090713,-0.004103040061422106,8.846874999999878,71.08706683168379,163.02625000000006,178.77918750000077,-0.805851068156207,-0.008028198425541184
1727,8.285937499999905,66.6714727722776,48.26225000000006,200.0283750000017,-0.8005035907824294,-0.004122202485161169,8.845052083333211,71.12741336633724,163.09650000000008,178.8811875000008,-0.8060985385977874,-0.00801461622399872
1728,8.276822916666573,66.70835396039641,48.20650000000005,200.15825000000171,-0.8007529262292896,-0.004131890952294878,8.861458333333212,71.16491336633726,163.19850000000005,178.97612500000082,-0.8058600227354721,-0.008050624045191556
1729,8.304947916666572,66.73669554455483,48.175000000000054,200.28200000000172,-0.8008974797272257,-0.0041627334414225375,8.864843749999878,71.20445544554518,163.28375000000008,179.0750625000008,-0.8063173528431163,-0.008052315355895553
1730,8.30651041666657,66.77066831683204,48.207750000000054,200.3893750000017,-0.801026907195989,-0.0041369464978715485,8.809895833333211,71.257487623763,163.40400000000008,179.16487500000076,-0.8064969553322214,-0.008085946070936913
1731,8.327343749999905,66.8000000000004,48.24025000000005,200.4976875000017,-0.8009037724984625,-0.0041372421142023795,8.81692708333321,71.29449257425806,163.48450000000008,179.2650625000008,-0.8066930334172059,-0.008093697537802622
1732,8.298958333333239,66.84257425742614,48.245750000000065,200.61225000000172,-0.8008889783138108,-0.00415133321911351,8.828645833333212,71.33069306930756,163.64225000000008,179.34637500000076,-0.8065814061280695,-0.008150523777486056
1733,8.296614583333238,66.8796410891093,48.27850000000006,200.7200000000017,-0.800920175906905,-0.004129219763417068,8.821614583333211,71.37209158415905,163.76500000000007,179.4370000000008,-0.8069531538482306,-0.008150875256519202
1734,8.30651041666657,66.91324257425781,48.30125000000005,200.83000000000172,-0.801070843008766,-0.004129875076509018,8.802864583333212,71.41466584158479,163.80700000000007,179.54743750000083,-0.8068159511526606,-0.008091280806873758
1735,8.299479166666572,66.951361386139,48.33300000000006,200.9378125000017,-0.8007571933661607,-0.004194800426132132,8.798177083333211,71.45389851485213,163.8327500000001,179.66212500000077,-0.8069914386443223,-0.00810591315679512
1736,8.301302083333239,66.98799504950534,48.446750000000065,201.02412500000173,-0.8008997683064414,-0.004228245751755658,8.84192708333321,71.48168316831746,163.90800000000007,179.7636250000008,-0.8072389338296239,-0.008081601143876443
1737,8.293749999999905,67.02710396039643,48.41775000000007,201.14656250000172,-0.8009411240836405,-0.004240993887485252,8.81067708333321,71.52784653465412,164.0300000000001,179.8536875000008,-0.8074054527818696,-0.008069880289627657
1738,8.32604166666657,67.0553217821786,48.44400000000007,201.25531250000174,-0.8013831663359019,-0.004225393330308935,8.742968749999877,71.58180693069373,164.1237500000001,179.9510625000008,-0.8075074222802859,-0.008054560722140242
1739,8.309374999999905,67.09498762376276,48.46050000000007,201.3664375000017,-0.8010711576176629,-0.004209685116250326,8.785937499999877,71.60773514851552,164.32125000000008,180.0221250000008,-0.807445071831085,-0.008045702373814856
1740,8.294010416666572,67.13483910891131,48.466000000000065,201.48025000000172,-0.801266425370812,-0.004211505149306435,8.821874999999878,71.63582920792146,164.41700000000012,180.1180625000008,-0.8073596420847176,-0.008077465767608816
1741,8.303645833333237,67.16893564356475,48.51400000000007,201.58381250000173,-0.8012674710203586,-0.004231692166777296,8.799479166666544,71.67951732673335,164.5127500000001,180.2140625000008,-0.8074199643327821,-0.008055285140997778
1742,8.290364583333238,67.20872524752517,48.469250000000066,201.71100000000172,-0.8017606464817086,-0.004220673975295573,8.770312499999877,71.72456683168384,164.55725000000012,180.32331250000084,-0.8074795983557321,-0.008016981420679945
1743,8.336979166666572,67.23242574257466,48.52075000000007,201.81287500000172,-0.8015702858317941,-0.004252269368398507,8.79817708333321,71.75625000000068,164.6707500000001,180.41587500000082,-0.8074823490865369,-0.007959238712709238
1744,8.289583333333239,67.27970297029745,48.56625000000006,201.91731250000174,-0.801691569443256,-0.0042796584584504326,8.774999999999878,71.80049504950561,164.7755000000001,180.51056250000082,-0.8075854620466505,-0.007906256245998678
1745,8.295833333333237,67.31336633663408,48.61900000000007,202.0209375000018,-0.8016550257225566,-0.004277128939997512,8.78177083333321,71.83774752475315,164.8742500000001,180.6060000000008,-0.8074525874336642,-0.007952687131976229
1746,8.285677083333239,67.35160891089151,48.64675000000007,202.1303750000018,-0.8018318404704824,-0.004271605516187182,8.751562499999876,71.88422029703038,165.0037500000001,180.69406250000083,-0.8076514714433356,-0.007983216562661934
1747,8.269531249999906,67.39121287128756,48.69575000000008,202.2341250000018,-0.8020593849733746,-0.004268162869342315,8.78723958333321,71.91448019802048,165.16975000000014,180.77331250000083,-0.8076521664781064,-0.00796374919365099
1748,8.271093749999904,67.42555693069349,48.67825000000006,202.35393750000182,-0.8022381870910122,-0.004259343381961005,8.77473958333321,71.95538366336702,165.29225000000014,180.86368750000082,-0.8076499907228991,-0.007947606292904518
1749,8.270312499999905,67.46120049504994,48.76625000000007,202.44712500000176,-0.8021165798074958,-0.004290367766296197,8.793229166666544,71.99040841584227,165.34200000000007,180.97206250000082,-0.8076923131219594,-0.007910671195677439
1750,8.284374999999905,67.49480198019846,48.74125000000007,202.5698750000018,-0.8024172982767499,-0.004344494443237183,8.844791666666543,72.01726485148583,165.50150000000008,181.05293750000084,-0.8075922411194906,-0.00788825908235043
1751,8.270052083333239,67.53440594059451,48.791250000000076,202.67337500000178,-0.8022321133314312,-0.004399201818299265,8.820312499999877,72.06330445544623,165.60725000000014,181.1468750000008,-0.8074565433619333,-0.00795442837087056
1752,8.27369791666657,67.57054455445589,48.83275000000007,202.7780625000018,-0.8024392824311621,-0.004449506363779682,8.841406249999876,72.10012376237694,165.6140000000001,181.2662500000008,-0.8076975900037479,-0.007929800186150112
1753,8.25260416666657,67.61231435643607,48.89725000000008,202.8775625000018,-0.8025670147335499,-0.004436713708330642,8.874218749999876,72.13391089108981,165.63725000000014,181.38125000000085,-0.807889573423377,-0.007912129777714444
1754,8.264062499999904,67.64523514851531,48.901000000000074,202.99281250000183,-0.8025489447328239,-0.004445209640571503,8.872135416666543,72.17636138613932,165.75950000000012,181.47200000000083,-0.8082037450466074,-0.00792921866544797
1755,8.278124999999903,67.67840346534697,48.95150000000008,203.09612500000182,-0.8025237536107139,-0.00437965875105705,8.841927083333209,72.22413366336704,165.80725000000012,181.58081250000083,-0.8081891320003864,-0.00789867906096703
1756,8.290104166666572,67.710705445545,48.91350000000008,203.2221875000018,-0.8024622322139853,-0.004380757447547282,8.859114583333211,72.26120049505022,165.85250000000013,181.6899375000008,-0.8082113666622325,-0.007867777273950752
1757,8.30651041666657,67.74282178217867,48.899750000000076,203.34206250000182,-0.802632157131816,-0.004387348538969872,8.847656249999877,72.30606435643635,165.89725000000013,181.79962500000082,-0.8082099949186733,-0.007856310059699683
1758,8.275781249999904,67.78539603960442,48.95975000000008,203.44268750000185,-0.8028479099815413,-0.004409793672532113,8.857812499999875,72.34412128712944,166.0255000000001,181.88793750000085,-0.8081733100877357,-0.007858005701241878
1759,8.280468749999903,67.81868811881235,49.020000000000074,203.5437500000018,-0.8030026810091301,-0.004410735697033102,8.845572916666542,72.388675742575,166.12850000000014,181.98331250000084,-0.8082282192249706,-0.007817104495299107
1760,8.275520833333237,67.85451732673314,48.994250000000086,203.66606250000186,-0.8031045526616457,-0.004393661383521955,8.864322916666543,72.42500000000074,166.25275000000016,182.07356250000083,-0.8082591485411771,-0.0078111865558769126
1761,8.314583333333237,67.87964108910938,49.0947500000001,203.75637500000184,-0.8031519285334037,-0.004363856911119112,8.86770833333321,72.46584158415915,166.32125000000013,182.17650000000083,-0.8085004962243832,-0.007786217542538562
1762,8.278645833333238,67.92382425742622,49.10925000000008,203.86862500000186,-0.8034261199586731,-0.004380513888909543,8.879947916666543,72.5031559405948,166.35750000000016,182.28800000000086,-0.808543326560236,-0.00781336713904212
1763,8.257812499999902,67.96287128712918,49.10325000000008,203.98593750000185,-0.8035227603784137,-0.004369159421396199,8.855729166666544,72.54832920792155,166.41750000000013,182.39300000000082,-0.8083940555559735,-0.007797014083312354
1764,8.220052083333236,68.00587871287175,49.08750000000009,204.10637500000186,-0.8034735604224563,-0.004322092793523063,8.869531249999875,72.58452970297103,166.46225000000013,182.50168750000086,-0.8087149640645425,-0.007802319154371274
1765,8.238541666666569,68.03471534653514,49.16700000000008,204.2015625000019,-0.8037872669146342,-0.004406349878590934,8.82317708333321,72.6356435643572,166.55325000000016,182.59912500000087,-0.8089458839437533,-0.007883561899649384
1766,8.246874999999903,68.06596534653514,49.20150000000009,204.30837500000186,-0.8034762525030651,-0.0044078961491635215,8.82395833333321,72.67407178217897,166.62525000000016,182.70193750000087,-0.809129053949488,-0.007915913221377031
1767,8.259895833333237,68.09709158415889,49.16325000000008,204.4346875000019,-0.8036628143197988,-0.00440715588382593,8.814062499999876,72.71596534653541,166.80575000000016,182.77725000000086,-0.8089623520186382,-0.007892628587513502
1768,8.237239583333237,68.13694306930742,49.08225000000009,204.57187500000185,-0.8037084832668892,-0.00436697282214483,8.82942708333321,72.75383663366412,166.84225000000012,182.88925000000083,-0.8092848921178568,-0.007912141929103405
